gender,year,ending,counts,prop
F,1918,w,58,5.0104311994367583e-05
F,1918,x,33,2.8507625789898796e-05
F,1918,y,145538,0.12572554067303912
F,1918,z,2274,0.001964434577158481
F,1919,a,288607,0.2553707519981879
F,1919,b,6,5.309034472445669e-06
F,1919,c,7,6.193873551186614e-06
F,1919,d,20949,0.01853649386054405
F,1919,e,351089,0.31065726731607957
F,1919,g,193,0.00017077394219700234
F,1919,h,58998,0.05220373596755826
F,1919,i,2143,0.0018962101457418445
F,1919,k,182,0.00016104071233085195
F,1919,l,39745,0.03516792918455885
F,1919,m,1954,0.001728975559859806
F,1919,n,106168,0.09394159531176863
F,1919,o,3285,0.0029066963736640037
F,1919,p,12,1.0618068944891338e-05
F,1919,r,16919,0.014970592373218045
F,1919,s,55507,0.04911476274367362
F,1919,t,36094,0.03193738170807566
F,1919,u,618,0.0005468305506619039
F,1919,w,50,4.424195393704724e-05
F,1919,x,24,2.1236137889782676e-05
F,1919,y,145317,0.12858216040539788
F,1919,z,2282,0.002019202777686836
F,1920,a,302392,0.25236894244266883
F,1920,b,5,4.172877299046748e-06
F,1920,c,17,1.4187782816758943e-05
F,1920,d,21807,0.018199587052062486
F,1920,e,364800,0.30445312773845074
F,1920,g,190,0.0001585693373637764
F,1920,h,61575,0.0513889839377607
F,1920,i,2439,0.0020355295464750036
F,1920,k,169,0.0001410432527077801
F,1920,l,40497,0.03379780239589923
F,1920,m,2216,0.0018494192189375187
F,1920,n,114744,0.095762526560364
F,1920,o,3526,0.0029427130712877665
F,1920,p,13,1.0849480977521544e-05
F,1920,r,17606,0.014693535545403409
F,1920,s,61570,0.05138481106046165
F,1920,t,38570,0.03218957548484661
F,1920,u,650,0.0005424740488760773
F,1920,w,52,4.339792391008618e-05
F,1920,x,37,3.0879292012945935e-05
F,1920,y,163000,0.13603579994892398
F,1920,z,2339,0.0019520720004940686
F,1921,a,311731,0.25285498176980886
F,1921,b,15,1.2166979628420442e-05
F,1921,c,13,1.0544715677964383e-05
F,1921,d,21711,0.01761048631417575
F,1921,e,372710,0.30231699848723886
F,1921,g,168,0.00013627017183830896
F,1921,h,60850,0.049357380692625595
F,1921,i,2551,0.002069197668806703
F,1921,k,192,0.00015573733924378164
F,1921,l,40678,0.032995226488325785
F,1921,m,2213,0.0017950350611796292
F,1921,n,117690,0.09546212216458679
F,1921,o,3548,0.0028778962481090485
F,1921,p,17,1.37892435788765e-05
F,1921,r,17022,0.013807088482331519
F,1921,s,64513,0.052328557117885866
F,1921,t,38841,0.03150517704983189
F,1921,u,621,0.0005037129566166063
F,1921,w,63,5.110131443936586e-05
F,1921,x,54,4.3801126662313595e-05
F,1921,y,175321,0.14220846902895334
F,1921,z,2323,0.0018842595784547124
F,1922,a,303382,0.25265074167468915
F,1922,c,8,6.6622473759073145e-06
F,1922,d,20177,0.016803020662960237
F,1922,e,362228,0.30165656781001937
F,1922,g,165,0.00013740885212808836
F,1922,h,57218,0.047650058794333094
F,1922,i,2439,0.0020311526687297426
F,1922,k,178,0.00014823500411393777
F,1922,l,38681,0.03221279884343386
F,1922,m,2113,0.0017596660881615195
F,1922,n,115009,0.09577730105696554
F,1922,o,3661,0.003048810955399585
F,1922,p,20,1.6655618439768288e-05
F,1922,r,16214,0.01350270986912015
F,1922,s,63466,0.052853273994916704
F,1922,t,36674,0.03054140753300311
F,1922,u,654,0.000544638722980423
F,1922,w,48,3.997348425544389e-05
F,1922,x,50,4.1639046099420714e-05
F,1922,y,176209,0.1467434934826565
F,1922,z,2202,0.0018337835902184883
F,1923,a,302884,0.2510978338455314
F,1923,b,11,9.119254144493753e-06
F,1923,c,18,1.4922415872807959e-05
F,1923,d,19623,0.01626792037067281
F,1923,e,358140,0.2969063344826357
F,1923,g,161,0.00013347271975122676
F,1923,h,57114,0.047348825564419654
F,1923,i,2401,0.0019904844728117726
F,1923,k,200,0.00016580462080897733
F,1923,l,36727,0.030447531542256552
F,1923,m,2255,0.0018694470996212195
F,1923,n,116370,0.09647341861770345
F,1923,o,3680,0.0030508050228851826
F,1923,p,23,1.9067531393032393e-05
F,1923,r,15970,0.01323949897159684
F,1923,s,66506,0.05513501055760923
F,1923,t,36154,0.02997250130363883
F,1923,u,681,0.0005645647338545678
F,1923,w,57,4.725431693055854e-05
F,1923,x,37,3.067385484966081e-05
F,1923,y,185133,0.153479534321142
F,1923,z,2094,0.0017359743798699926
F,1924,a,315612,0.2527279730241564
F,1924,b,12,9.609063268474826e-06
F,1924,c,12,9.609063268474826e-06
F,1924,d,19338,0.015485005457147183
F,1924,e,365030,0.29229969707428044
F,1924,g,130,0.00010409818540847727
F,1924,h,56760,0.04545086925988592
F,1924,i,2569,0.0020571402947259856
F,1924,k,213,0.00017056087301542814
F,1924,l,37598,0.030106796730676375
F,1924,m,2374,0.0019009930166132697
F,1924,n,120722,0.09666877799140149
F,1924,o,3915,0.003134956891339912
F,1924,p,18,1.4413594902712239e-05
F,1924,r,16368,0.013106762298199662
F,1924,s,71197,0.05701137312713351
F,1924,t,36783,0.02945418118369246
F,1924,u,763,0.0006109762728205244
F,1924,w,55,4.4041539980509614e-05
F,1924,x,22,1.7616615992203848e-05
F,1924,y,197264,0.15796018804936818
F,1924,z,2066,0.001654360392722416
F,1925,a,309535,0.2542973027816733
F,1925,b,6,4.929277195438447e-06
F,1925,c,13,1.0680100590116636e-05
F,1925,d,17954,0.014750040461150313
F,1925,e,355336,0.29192494025305266
F,1925,f,5,4.107730996198705e-06
F,1925,g,115,9.447781291257024e-05
F,1925,h,52975,0.043521409904725285
F,1925,i,2426,0.001993071079355612
F,1925,k,254,0.00020867273460689425
F,1925,l,35240,0.028951288061208478
F,1925,m,2200,0.0018074016383274306
F,1925,n,117519,0.09654728778845514
F,1925,o,3778,0.003103801540727742
F,1925,p,22,1.8074016383274305e-05
F,1925,r,15364,0.012622235805119382
F,1925,s,70435,0.057865606543451166
F,1925,t,34449,0.028301445017609846
F,1925,u,732,0.0006013718178434905
F,1925,w,42,3.4504940368069126e-05
F,1925,x,30,2.4646385977192232e-05
F,1925,y,196670,0.1615734910044799
F,1925,z,2117,0.0017392133037905319
F,1926,a,301188,0.25415035972315747
F,1926,b,9,7.594436821880078e-06
F,1926,c,17,1.4345047330217927e-05
F,1926,d,17085,0.014416772566869015
F,1926,e,342013,0.28859956897351907
F,1926,g,136,0.00011476037864174341
F,1926,h,49093,0.04142596521072875
F,1926,i,2350,0.0019829918368242426
F,1926,k,236,0.0001991430099959665
F,1926,l,33353,0.02814413903557403
F,1926,m,2067,0.0017441889900917914
F,1926,n,116081,0.09795220230229572
F,1926,o,3748,0.003162661023156282
F,1926,p,28,2.3627136779182465e-05
F,1926,r,14701,0.012405090635384338
F,1926,s,71132,0.06002305333488597
F,1926,t,33018,0.027861457220537383
F,1926,u,840,0.0007088141033754741
F,1926,w,68,5.7380189320871706e-05
F,1926,x,33,2.7846268346893623e-05
F,1926,y,195993,0.16538405067008247
F,1926,z,1889,0.0015939879062812743
F,1927,a,304129,0.2550974788774097
F,1927,b,14,1.1742927193012623e-05
F,1927,c,7,5.8714635965063115e-06
F,1927,d,16522,0.013858331648782468
F,1927,e,338373,0.28382067879151857
F,1927,f,5,4.193902568933079e-06
F,1927,g,110,9.226585651652775e-05
F,1927,h,47587,0.03991504830956369
F,1927,i,2433,0.0020407529900428366
F,1927,k,245,0.0002055012258777209
F,1927,l,32025,0.026861945954016374
F,1927,m,1943,0.0016297505382873948
F,1927,n,117145,0.09825894328753312
F,1927,o,3871,0.0032469193688679904
F,1927,p,41,3.4390001065251255e-05
F,1927,r,14065,0.011797447926408753
F,1927,s,73925,0.062006849481675584
F,1927,t,31974,0.026819168147813256
F,1927,u,1135,0.0009520158831478091
F,1927,w,72,6.039219699263635e-05
F,1927,x,51,4.2777806203117415e-05
F,1927,y,204693,0.17169249970852377
F,1927,z,1842,0.0015450337063949466
F,1928,a,295654,0.2564579870857607
F,1928,b,11,9.54168676203727e-06
F,1928,c,10,8.674260692761156e-06
F,1928,d,14958,0.012974959144232138
F,1928,e,321941,0.27926001616882196
F,1928,g,107,9.281458941254438e-05
F,1928,h,44025,0.03818843269988099
F,1928,i,2238,0.0019412995430399466
F,1928,k,259,0.00022466335194251395
F,1928,l,29914,0.025948183436325722
F,1928,m,1811,0.0015709086114590453
F,1928,n,115062,0.09980777838304841
F,1928,o,3706,0.0032146810127372844
F,1928,p,19,1.6481095316246195e-05
F,1928,r,13229,0.011475179470453732
F,1928,s,76035,0.06595474117740945
F,1928,t,29908,0.025942978879910063
F,1928,u,879,0.0007624675148937057
F,1928,w,72,6.245467698788033e-05
F,1928,x,47,4.076902525597743e-05
F,1928,y,201284,0.17459898892817366
F,1928,z,1667,0.0014459992574832846
F,1929,a,284469,0.25483568697571585
F,1929,b,11,9.854123144289446e-06
F,1929,d,13361,0.011969176302804663
F,1929,e,307686,0.27563415761580384
F,1929,g,106,9.495791393588012e-05
F,1929,h,40521,0.03629990217543206
F,1929,i,2194,0.001965449652597368
F,1929,k,277,0.0002481447373607433
F,1929,l,29160,0.02612238462613457
F,1929,m,1634,0.0014637852016153596
F,1929,n,114668,0.1027229629735802
F,1929,o,4070,0.003646025563387095
F,1929,p,27,2.4187393172346823e-05
F,1929,r,11928,0.010685452805916774
F,1929,s,76437,0.06847451007091385
F,1929,t,28952,0.025936052115769822
F,1929,u,904,0.0008098297565852418
F,1929,w,65,5.822890948898309e-05
F,1929,x,43,3.85206632004042e-05
F,1929,y,198259,0.1776062364057892
F,1929,z,1512,0.0013544940176514221
F,1930,a,288291,0.2561400453656573
F,1930,b,20,1.7769548502426874e-05
F,1930,c,14,1.2438683951698813e-05
F,1930,d,12124,0.010771900302171173
F,1930,e,305386,0.2713285669481067
F,1930,g,89,7.90744908357996e-05
F,1930,h,39447,0.03504776898876165
F,1930,i,2209,0.0019626466320930487
F,1930,k,235,0.0002087921949035158
F,1930,l,27898,0.024786743206035248
F,1930,m,1552,0.0013789169637883256
F,1930,n,120981,0.10748888736860529
F,1930,o,4148,0.003685404359403334
F,1930,p,28,2.4877367903397626e-05
F,1930,r,11449,0.010172178040214265
F,1930,s,76178,0.06768243329089373
F,1930,t,29445,0.026161217782697966
F,1930,u,893,0.0007934103406333601
F,1930,w,57,5.0643213231916597e-05
F,1930,x,33,2.9319755029004346e-05
F,1930,y,203613,0.18090555396123217
F,1930,z,1431,0.001271411195348643
F,1931,a,274399,0.2578373344934803
F,1931,b,10,9.396438561856286e-06
F,1931,c,5,4.698219280928143e-06
F,1931,d,10670,0.010025999945500656
F,1931,e,288003,0.2706202495130296
F,1931,g,73,6.859400150155088e-05
F,1931,h,35843,0.033679654737261484
F,1931,i,2144,0.0020145964276619874
F,1931,k,227,0.00021329915535413767
F,1931,l,25533,0.023991926579987652
F,1931,m,1295,0.001216838793760389
F,1931,n,119072,0.11188527324373516
F,1931,o,3968,0.003728506821344574
F,1931,p,20,1.8792877123712572e-05
F,1931,r,10310,0.00968772815727383
F,1931,s,68532,0.0643956727521135
F,1931,t,28238,0.026533663210969775
F,1931,u,848,0.000796817990045413
F,1931,w,66,6.201649450825148e-05
F,1931,x,28,2.63100279731976e-05
F,1931,y,193606,0.1819206884206748
F,1931,z,1343,0.0012619416988572992
F,1932,a,278899,0.26140327856560414
F,1932,b,21,1.9682640848040638e-05
F,1932,d,9916,0.009293955554722427
F,1932,e,286406,0.2684393540344727
F,1932,g,74,6.935787727404797e-05
F,1932,h,34768,0.03258695509546081
F,1932,i,2078,0.001947644175344212
F,1932,k,160,0.00014996297788983344
F,1932,l,27217,0.02550963980767248
F,1932,m,1311,0.0012287591500848229
F,1932,n,121530,0.11390625439344662
F,1932,o,4208,0.00394402631850262
F,1932,p,28,2.624352113072085e-05
F,1932,r,9684,0.00907650923678217
F,1932,s,66562,0.06238647333939434
F,1932,t,28267,0.026493771850074514
F,1932,u,988,0.0009260213884697215
F,1932,v,6,5.623611670868754e-06
F,1932,w,59,5.5298848096876084e-05
F,1932,x,27,2.5306252518909393e-05
F,1932,y,193527,0.18138678263803623
F,1932,z,1194,0.0011190987225028822
F,1933,a,264132,0.26215977203498086
F,1933,b,12,1.191039807527967e-05
F,1933,c,6,5.955199037639835e-06
F,1933,d,8698,0.00863305353823188
F,1933,e,270029,0.26801274015580784
F,1933,g,50,4.962665864699863e-05
F,1933,h,32478,0.03223549239074443
F,1933,i,2193,0.00217662524825736
F,1933,k,165,0.00016376797353509547
F,1933,l,26681,0.02648177758721141
F,1933,m,1274,0.0012644872623255251
F,1933,n,114286,0.11343264620261771
F,1933,o,4031,0.004000901220121029
F,1933,p,20,1.985066345879945e-05
F,1933,r,9574,0.009502512597727298
F,1933,s,60889,0.060434352367141994
F,1933,t,28175,0.027964622147583728
F,1933,u,997,0.0009895555734211526
F,1933,w,45,4.466399278229877e-05
F,1933,x,38,3.7716260571718956e-05
F,1933,y,182694,0.18132985549709535
F,1933,z,1056,0.001048115030624611
F,1934,a,273476,0.26198055521760666
F,1934,b,8,7.663723477529483e-06
F,1934,d,8164,0.007820829808818838
F,1934,e,275930,0.26433140239433883
F,1934,g,76,7.28053730365301e-05
F,1934,h,32971,0.031585078347203074
F,1934,i,2254,0.002159254089793932
F,1934,k,126,0.00012070364477108937
F,1934,l,29208,0.027980254416460144
F,1934,m,1112,0.0010652575633765982
F,1934,n,118522,0.11353997925046869
F,1934,o,4740,0.004540756160436219
F,1934,p,5,4.789827173455927e-06
F,1934,r,9177,0.00879124879416101
F,1934,s,60538,0.057993311485334986
F,1934,t,28751,0.027542464212806272
F,1934,u,1115,0.0010681314596806717
F,1934,w,51,4.885623716925046e-05
F,1934,x,32,3.065489391011793e-05
F,1934,y,196567,0.18830439160094226
F,1934,z,1056,0.0010116114990338918
F,1935,a,273152,0.2605755801973549
F,1935,b,10,9.539581632107943e-06
F,1935,c,5,4.7697908160539714e-06
F,1935,d,7490,0.007145146642448848
F,1935,e,270914,0.25844062182808913
F,1935,f,5,4.7697908160539714e-06
F,1935,g,66,6.296123877191242e-05
F,1935,h,33255,0.03172387871757496
F,1935,i,2466,0.0023524608304778187
F,1935,k,120,0.0001144749795852953
F,1935,l,30899,0.02947635328505033
F,1935,m,1108,0.00105698564483756
F,1935,n,117026,0.1116379080079064
F,1935,o,4734,0.0045160379446399
F,1935,p,12,1.144749795852953e-05
F,1935,r,8496,0.008104828554638907
F,1935,s,57253,0.054616966718307604
F,1935,t,28052,0.0267604343943892
F,1935,u,1090,0.0010398143978997657
F,1935,w,31,2.957270305953462e-05
F,1935,x,29,2.7664786733113035e-05
F,1935,y,211086,0.2013672128395137
F,1935,z,965,0.0009205696274984165
F,1936,a,273131,0.26260879096366774
F,1936,b,8,7.691804766611413e-06
F,1936,c,8,7.691804766611413e-06
F,1936,d,6915,0.00664860374513974
F,1936,e,270141,0.2597339789321467
F,1936,g,59,5.672706015375918e-05
F,1936,h,32559,0.031304683924512626
F,1936,i,2378,0.002286388966875243
F,1936,k,114,0.00010960821792421265
F,1936,l,33332,0.03204790456008646
F,1936,m,1062,0.0010210870827676653
F,1936,n,118758,0.11418291880915478
F,1936,o,4575,0.004398750850905902
F,1936,p,15,1.4422133937396401e-05
F,1936,r,8394,0.008070626151367026
F,1936,s,53956,0.05187737724841068
F,1936,t,28093,0.027010733913551806
F,1936,u,1046,0.0010057034732344425
F,1936,w,43,4.134345062053635e-05
F,1936,x,15,1.44221339373964e-05
F,1936,y,204564,0.19668329378463714
F,1936,z,902,0.000867250987435437
F,1937,a,291960,0.2744702093216085
F,1937,b,19,1.7861809758564737e-05
F,1937,c,10,9.400952504507757e-06
F,1937,d,6554,0.006161384271454384
F,1937,e,273854,0.25744884471694673
F,1937,g,59,5.5465619776595766e-05
F,1937,h,35226,0.03311579529237903
F,1937,i,2623,0.002465869841932385
F,1937,k,119,0.00011187133480364232
F,1937,l,36096,0.0339336781602712
F,1937,m,1086,0.0010209434419895425
F,1937,n,118723,0.11161092841926744
F,1937,o,4557,0.0042840140563041845
F,1937,p,22,2.0682095509917066e-05
F,1937,r,8181,0.007690919243937795
F,1937,s,52306,0.04917262217007827
F,1937,t,30305,0.028489586564910758
F,1937,u,1098,0.0010322245849949518
F,1937,w,32,3.0083048014424823e-05
F,1937,x,18,1.6921714508113963e-05
F,1937,y,199966,0.1879870868516398
F,1937,z,908,0.0008536064874093042
F,1938,a,308275,0.2794439312782311
F,1938,b,13,1.1784189787095949e-05
F,1938,d,6317,0.005726209760391163
F,1938,e,280252,0.25404175047793953
F,1938,g,67,6.073390121041759e-05
F,1938,h,40285,0.036517391197935414
F,1938,i,3303,0.00299409068205984
F,1938,k,103,9.336704215929868e-05
F,1938,l,39305,0.03562904458321587
F,1938,m,1078,0.000977181276191495
F,1938,n,125708,0.1139513022889429
F,1938,o,4641,0.004206955753993254
F,1938,p,19,1.7223046611909463e-05
F,1938,r,7876,0.007139406058705208
F,1938,s,50454,0.04573534703985685
F,1938,t,30835,0.027951191698854124
F,1938,u,1074,0.0009735553716416193
F,1938,w,30,2.7194284124067573e-05
F,1938,x,38,3.444609322381893e-05
F,1938,y,202733,0.1837726267774864
F,1938,z,767,0.000695267197438661
F,1939,a,310346,0.2830606515540946
F,1939,b,8,7.296647008283519e-06
F,1939,c,5,4.560404380177199e-06
F,1939,d,6109,0.0055719020717005015
F,1939,e,271897,0.24799205395140797
F,1939,g,63,5.746109519023271e-05
F,1939,h,45498,0.04149785569786044
F,1939,i,3417,0.003116580353413098
F,1939,k,125,0.00011401010950442998
F,1939,l,39371,0.035909536170391304
F,1939,m,1024,0.0009339708170602903
F,1939,n,129691,0.11828868089391223
F,1939,o,4841,0.004415383520887564
F,1939,p,20,1.8241617520708796e-05
F,1939,r,7578,0.006911748878596562
F,1939,s,47016,0.04288239446768224
F,1939,t,30624,0.02793156474770931
F,1939,u,1017,0.0009275862509280422
F,1939,w,41,3.7395315917453036e-05
F,1939,x,26,2.3714102776921434e-05
F,1939,y,196927,0.17961335067503106
F,1939,z,750,0.0006840606570265799
F,1940,a,332659,0.2909687119789448
F,1940,b,5,4.373378023425562e-06
F,1940,d,5837,0.005105481504547002
F,1940,e,279508,0.2444788289143264
F,1940,g,57,4.985650946705141e-05
F,1940,h,51654,0.0451804936844048
F,1940,i,3597,0.003146208150052349
F,1940,k,91,7.959548002634522e-05
F,1940,l,41092,0.03594216994772064
F,1940,m,1068,0.0009341535458037
F,1940,n,138699,0.12131663169422041
F,1940,o,4721,0.0041293435297184156
F,1940,p,7,6.122729232795787e-06
F,1940,r,7240,0.006332651377920214
F,1940,s,46200,0.040410012936452196
F,1940,t,30889,0.02701785475311844
F,1940,u,1022,0.0008939184679881848
F,1940,v,5,4.373378023425562e-06
F,1940,w,39,3.4112348582719386e-05
F,1940,x,36,3.148832176866405e-05
F,1940,y,198115,0.17328635742219103
F,1940,z,740,0.0006472599474669832
F,1941,a,356385,0.29506979224192104
F,1941,b,16,1.3247237330052434e-05
F,1941,d,5880,0.00486835971879427
F,1941,e,289801,0.23994141409290784
F,1941,g,78,6.458028198400561e-05
F,1941,h,53545,0.044332707677353596
F,1941,i,4382,0.0036280871237681102
F,1941,k,96,7.94834239803146e-05
F,1941,l,43667,0.03615419453071248
F,1941,m,1073,0.0008883928534466414
F,1941,n,155788,0.12898503807338804
F,1941,o,5214,0.004316943464930837
F,1941,p,17,1.4075189663180713e-05
F,1941,r,6856,0.005676441195927468
F,1941,s,46008,0.03809243094256577
F,1941,t,32664,0.02704423500930204
F,1941,u,1064,0.0008809412824484869
F,1941,v,7,5.79566633189794e-06
F,1941,w,29,2.4010617660720038e-05
F,1941,x,28,2.318266532759176e-05
F,1941,y,204528,0.16933943479006028
F,1941,z,673,0.0005572119201953306
F,1942,a,399729,0.29598067120613925
F,1942,b,23,1.703042670844798e-05
F,1942,c,12,8.885440021798946e-06
F,1942,d,6137,0.004544162117815011
F,1942,e,319914,0.23688138826114902
F,1942,g,71,5.257218679564376e-05
F,1942,h,56884,0.0421199475166676
F,1942,i,6115,0.004527872144441713
F,1942,k,106,7.848805352589068e-05
F,1942,l,51935,0.03845544396101069
F,1942,m,1165,0.0008626281354496476
F,1942,n,187628,0.13892977836750772
F,1942,o,5667,0.004196149050294552
F,1942,p,25,1.8511333378747805e-05
F,1942,r,7034,0.005208348759444482
F,1942,s,48174,0.03567059896751187
F,1942,t,35607,0.026365321904682923
F,1942,u,1139,0.00084337634873575
F,1942,v,10,7.404533351499122e-06
F,1942,w,35,2.5915866730246925e-05
F,1942,x,45,3.332040008174605e-05
F,1942,y,222325,0.16462128773720422
F,1942,z,744,0.0005508972813515347
F,1943,a,416041,0.2982605809342809
F,1943,b,24,1.720564545903587e-05
F,1943,d,5971,0.004280621209829298
F,1943,e,324140,0.23237657996216193
F,1943,g,55,3.9429604176957194e-05
F,1943,h,57832,0.04145987034112343
F,1943,i,7099,0.005089286546403984
F,1943,k,135,9.678175570707676e-05
F,1943,l,56073,0.040198839909354925
F,1943,m,1336,0.0009577809305529966
F,1943,n,200592,0.14380478474662178
F,1943,o,5755,0.004125770400697976
F,1943,p,22,1.577184167078288e-05
F,1943,r,6620,0.004745890539117393
F,1943,s,46683,0.03346713112350714
F,1943,t,36360,0.02606655287043934
F,1943,u,1031,0.0007391258528444157
F,1943,v,16,1.1470430306023912e-05
F,1943,w,35,2.5091566294427306e-05
F,1943,x,48,3.441129091807174e-05
F,1943,y,228362,0.16371315034651454
F,1943,z,661,0.00047387215201761287
F,1944,a,399662,0.30115961620915743
F,1944,b,23,1.7331322899876946e-05
F,1944,d,5191,0.003911604224924402
F,1944,e,304887,0.22974326282499055
F,1944,g,67,5.048689714311981e-05
F,1944,h,53630,0.04041212378784351
F,1944,i,7810,0.005885114428175607
F,1944,k,100,7.535357782555195e-05
F,1944,l,59060,0.04450382306377098
F,1944,m,1357,0.00102254805109274
F,1944,n,189790,0.14301355535511504
F,1944,o,5549,0.004181370033539878
F,1944,p,8,6.028286226044156e-06
